overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,unixReviewTime,title,brand,rank,main_cat,price,Review,sentiments
4,True,2018-03-24,A2MHOBJU9RME1F,B000050FDY,Charles C. Carr,Four Stars Got what I ordered at good price,1521849600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,four star get order good price,Positive
5,True,2018-03-24,A2PBZ23XKK4E2Q,B000050FDY,Dale E Jensen,Five Stars Good buy,1521849600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star good buy,Positive
5,True,2018-03-24,A2B33DNQVGZV9M,B000050FDY,James E. Barth,"Five Stars Cables as described, worked perfectly.",1521849600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star cable describe work perfectly,Positive
5,True,2018-03-23,A32VEWQ4STAX3W,B000050FDY,Bill J. Jacobs,it still operates like new. Cleans and lubricates the shaver.....it still operates like new.,1521763200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,still operate like new clean lubricate shaver still operate like new,Positive
5,False,2018-03-23,A1MMNZHW3LT0AH,B000050FDY,Lou Meyer,"Good product, good value Good  product, good value, good delivery--use it all the time.  Very satisfied.",1521763200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,good product good value good product good value good deliveryuse time satisfied,Positive
5,True,2018-03-23,A2FT44H4K84N5U,B000050FDY,Joseph M. Gates,Very good value for this product. I have always appreciated these cleaners for my shaver. I can always guarantee a clean shave and a superior cut with this Braun series 7000 Shavers.,1521763200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,good value product always appreciate cleaner shaver always guarantee clean shave superior cut braun series shaver,Positive
5,True,2018-03-22,AL4ZYR9NGIXQQ,B000050FDY,happy,Works fine. No problem.,1521676800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,work fine problem,Positive
5,True,2018-03-22,AG4056VJW13PI,B000050FDY,Reilly Hall,"Best way to buy these refills in a 4 pack. Best way to buy these Clean and Renew Refills because the local Walmart just sells the 2 pack for $12.

What can I say, they do what they do.  Too bad I have to replace them every single month, is kind of costly.",1521676800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,good way buy refill pack good way buy clean renew refill local walmart sell pack say bad replace every single month kind costly,Positive
5,True,2018-03-21,A240JZ6KXI3BD8,B000050FDY,Gregg T. Nielsen,Pleased to keep buying these Great Product and Great Price!,1521590400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,please keep buy great product great price,Positive
3,True,2018-03-21,A34N5CRKVX8I87,B000050FDY,KaeTonE,... a month before it evaporates and gets to a useless level. These things last about a month before it evaporates and gets to a useless level.. I use it once a week on my head to shave it bald.. by the fourth week it doesnt clean it because of the low level and the amount of hair..,1521590400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,month evaporate get useless level thing last month evaporate get useless level use week head shave bald fourth week clean low level amount hair,Negative
5,True,2018-03-20,A1TKXIEZC7YV8K,B000050FDY,The Guy,good Just what I expected.  Not the cheapest but saves a trip top the store.!,1521504000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,good expect cheap save trip top store,Positive
5,True,2018-03-20,A114BWPNZ8EK76,B000050FDY,eric miller,Five Stars great for my razor,1521504000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star great razor,Positive
5,True,2018-03-20,A3BV07QOSR6065,B000050FDY,elfshelf,Five Stars As excepted! Product works well!!!!!,1521504000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star except product work well,Positive
5,True,2018-03-20,A1GCYOMUXYHIGX,B000050FDY,Florida,Five Stars Great price for four,1521504000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star great price four,Positive
5,True,2018-03-19,A1WCFCFQL9VWTJ,B000050FDY,Ace Barker,Five Stars good cleaner,1521417600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star good clean,Positive
5,True,2018-03-19,A34RVLXUI3DGB,B000050FDY,Dennis Nuce,Five Stars Great product.,1521417600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star great product,Positive
5,False,2018-03-19,A2A0WY5WLZLQXZ,B000050FDY,Ricky,Five Stars Works good in cleaning the razor.,1521417600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star work good clean razor,Positive
4,True,2018-03-19,A3Z9TI1OFMD66,B000050FDY,napa1,This was a one time purchase as I usually mix ... This was a one time purchase as I usually mix my own cleaner of alcohol and tea oil. Just needed some extras for our son and for our traveling.,1521417600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,one time purchase usually mix one time purchase usually mix cleaner alcohol tea oil need extra son traveling,Positive
4,False,2018-03-16,AAYCX7C2HNVHM,B000050FDY,Amazon Customer,"Cleaning it frequently with the solution vs Never using the cleaner at all. Interesting, I'm glad I stumbled across this Braun razor cleaning product and read about it.

I bought a Braun Series 5 razor 3 yrs ago. Not sure what I was thinking back then, but after I took the razor out of its box and plugged in it, I stored the box away leaving the razor holder AND the cleaning solution in it, and never accessed it again. So, for 3 yrs I have never used the cleaning solution, and only popped the top off  to rinse out the whisker build up, on average once a month, then let it sit out to dry by the next mornings shave. I have to tell ya, it still shaves just as good as it did 3 yrs ago! The razor part never rusted after 3 yrs of rinsing it out with water once a month.
So, my point is, if one has become obsessed with using the cleaning system, don't worry if you never get around to it, you'll still be fine if you only rinse it out with water occasionally. Still shaves great after 3 yrs!",1521158400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,clean frequently solution vs never use cleaner interesting glad stumble across braun razor clean product read buy braun series razor yrs ago sure think back take razor box plug store box away leave razor holder cleaning solution never access yrs never use cleaning solution pop top rinse whisker build average month let sit dry next morning shave tell ya still shave good yrs ago razor part never rust yrs rinse water month point one become obsess use cleaning system worry never get around still fine rinse water occasionally still shave great yrs,Positive
5,True,2018-03-16,ADUOSJ8X9P0N8,B000050FDY,John V.,Five Stars Great.,1521158400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star great,Positive
5,True,2018-03-15,AX8P5P3ZBWY11,B000050FDY,Jim,Much better than water Big difference over water. Can't beat this stuff.,1521072000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,much well water big difference water beat stuff,Positive
4,True,2018-03-13,AQLU2PFZT2Z8H,B000050FDY,2 Timothy 2:15,Four Stars Great product and good transaction!,1520899200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,four star great product good transaction,Positive
5,True,2018-03-12,A2ZXL50JRVRARV,B000050FDY,Thomas R. Finger,Five Stars great product,1520812800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star great product,Positive
5,True,2018-03-12,A1HOZM1WIV2QPR,B000050FDY,larry,Works great. Braun Charges to much for Works great.  Braun Charges to much for these,1520812800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,work great braun charge much work great braun charge much,Positive
5,True,2018-03-11,A16ZZUPH1WY8YB,B000050FDY,Greg Reafsnyder,Very clean. Exactly what I ordered and expected.,1520726400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,clean exactly order expect,Positive
5,True,2018-03-11,A25IJ990GR2W8J,B000050FDY,Amazon Customer,Five Stars On time and exactly what was described.,1520726400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star time exactly describe,Neutral
5,True,2018-03-10,A71U7X56KSSU0,B000050FDY,S. J. Galler,Recommended Bought several times. Always as expected. Great product.,1520640000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,recommend buy several time always expect great product,Positive
5,True,2018-03-10,A3M7LGVQGWQJZI,B000050FDY,STEVE-077,"Best value Unless your going to bj's, costco, Sam's club etc this is the absolute best value around. I have been buying this for years and will probably buy another braun razor and keep it going for years to come. Never a single problem.",1520640000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,good value unless go bj costco sam club etc absolute good value around buy year probably buy another braun razor keep go year come never single problem,Positive
5,True,2018-03-10,A2KADA1V5L2XMI,B000050FDY,CP Productions,Best Option for Price and Quantity Great Product. Its one of the best options for refills. The price is right and four is a great amount to last a decent amount of time.,1520640000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,good option price quantity great product one good option refill price right four great amount last decent amount time,Positive
5,True,2018-03-09,A12DMI5HU0GERX,B000050FDY,Amazon Customer,"""Best value 4 pack"" - true statement. Buying in bulk saves a bundle compared to buying singles, even in Walmart.",1520553600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,good value pack true statement buying bulk save bundle compare buy single even walmart,Positive
5,True,2018-03-09,A8IHSKG11BYII,B000050FDY,Harold G. Turner,"Braun Clean and Renew Cartridges CCR Work Great! Genuine Braun, so works great.  Keeps my Braun shaver fresh and clean.",1520553600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,braun clean renew cartridge ccr work great genuine braun work great keep braun shaver fresh clean,Positive
5,True,2018-03-09,A17PP10CTT7THT,B000050FDY,Mary Ann Hughes,Effective! Works great!  I love the razor and this keeps it clean and sterile!,1520553600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,effective work great love razor keep clean sterile,Positive
5,True,2018-03-08,A235657S6LQ432,B000050FDY,Bruce T.,"just like teh one that came with the razor Haven't used them yet, but I expect them to function properly, just like teh one that came with the razor.",1520467200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,like teh one come razor use yet expect function properly like teh one come razor,Positive
5,True,2018-03-08,A1BJCYTCCC4Y1S,B000050FDY,timOBX,Five Stars Bought these many times.,1520467200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star buy many time,Neutral
3,True,2018-03-08,A3APOBAAWSH6D,B000050FDY,Manuel Pena,Three Stars fairly good,1520467200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,three star fairly good,Positive
5,True,2018-03-08,A1WEA8918D31WM,B000050FDY,Amazon Customer,Five Stars Good value and so much easier than hunting for these in a store.,1520467200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star good value much easy hunt store,Positive
5,True,2018-03-07,AYR4NSN9LR2ZX,B000050FDY,Chip,Clean that razor Love the feel of a new razor and this delivers,1520380800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,clean razor love feel new razor deliver,Positive
5,True,2018-03-07,AXOH2C12QIT0D,B000050FDY,Jim Bivins,High Quality replacement -- Name Brand Perfect match for my BrAun shaver!,1520380800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,high quality replacement name brand perfect match braun shaver,Positive
1,True,2018-03-07,A33V97QLCA3EZA,B000050FDY,St. Louis Cards,"BEWARE: THESE CARTRIDGES ARE NOT RETURNABLE TO Amazon! I bought a Braun foil shaver and purchased the 4-pack of the Clean & Charge cartridges. I also purchased a Panasonic foil razor which did a much better job. When I went to try to return these unopened cartridges,, I was informed that they were non-returnable. Hazardous materials. So BE AWARE: THESE ARE NOT RETURNABLE. I requested a refund, which I was given. But no way would I have ordered these if I had know that they would not be returnable.",1520380800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,beware cartridge returnable amazon buy braun foil shaver purchase pack clean charge cartridge also purchase panasonic foil razor much well job go try return unopened cartridge inform non - returnable hazardous material aware returnable request refund give way would order know would returnable,Negative
5,True,2018-03-07,A9NK2TE1849X9,B000050FDY,Amazon Customer,Five Stars very good,1520380800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star good,Positive
5,True,2018-03-07,A1IY3GEVX8XG7U,B000050FDY,Jamie Ivan,These cartridges perfectly clean my Braun shaver and should be ... These cartridges perfectly clean my Braun shaver and should be owned by anyone who wants his shaver to be in prime working order.,1520380800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,cartridge perfectly clean braun shaver cartridge perfectly clean braun shaver anyone want shaver prime working order,Positive
2,True,2018-03-06,A2706QWOWWIXYK,B000050FDY,P Alexander,"they work well and clean the shaver, but whenever ... they work well and clean the shaver, but whenever there is half of the liquid left, it makes my machine read as totally empty and therefore will not work. so I only get half use out of them, before having to add a little water or alcohol to allow to work on the shaver again.",1520294400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,work well clean shaver whenever work well clean shaver whenever half liquid leave make machine read totally empty therefore work get half use add little water alcohol allow work shaver,Positive
5,True,2018-03-05,A1FXITNWC0UQUU,B000050FDY,Tony F,Great deal I've ordered this year after year for several of my Braun razors. The 4 pack makes it very affordable.,1520208000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,great deal order year year several braun razor pack make affordable,Positive
5,True,2018-03-05,A1REALDRA0XHV,B000050FDY,VP,Five Stars Works as described...no issues.  I've been using this to clean my shaver for years.,1520208000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star work describe issue use clean shaver year,Positive
5,True,2018-03-05,A1RDHIL75E5OU4,B000050FDY,Amazon Customer,The solution will evaporate so between use i would seal it closed It's a 4 pack,1520208000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,solution evaporate use would seal close pack,Positive
5,True,2018-03-04,A1J9SJ17T9LQHQ,B000050FDY,Amazon Customer,Five Stars Great price!!!,1520121600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star great price,Positive
5,True,2018-03-04,A3MKFQ7DZFL0YQ,B000050FDY,Sami the bull,Five Stars Very good product!,1520121600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star good product,Positive
5,True,2018-03-04,A20N179UC5I4W8,B000050FDY,Amazon Customer,Five Stars Keeps my shaves smooth and pleasantly scented. For when refilling your own becomes too cumbersome,1520121600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star keep shave smooth pleasantly scented refill become cumbersome,Positive
5,True,2018-03-03,A3SPDTC67AOVC,B000050FDY,Amazon Customer,Five Stars Get too. Menyclose at a time,1520035200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star get menyclose time,Neutral
5,True,2018-03-03,A21HG2QO3Z5TO6,B000050FDY,Mary N Thomas,Five Stars I bought these refills with the Braun razor for my husband and he loves the razor!,1520035200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star buy refill braun razor husband love razor,Positive
5,True,2018-03-02,A3SX87SXAXJ51N,B000050FDY,Calvin Becerra,Five Stars Exactly what it says it was,1519948800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star exactly say,Neutral
5,True,2018-03-02,A2OG3TK4J0GBYK,B000050FDY,Tomas G.,Five Stars Cheaper than buying a 3 pack.,1519948800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star cheap buy pack,Neutral
5,True,2018-03-02,A2BNUZZUTAMHUB,B000050FDY,WJ Birmingham,Five Stars Better value on Amazon than the big box stores.,1519948800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star well value amazon big box store,Positive
5,True,2018-03-01,A30O42O9XUDGNV,B000050FDY,Mike B from Tujunga,Five Stars These clean and renew cartridges are original Braun and work perfectly.,1519862400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star clean renew cartridge original braun work perfectly,Positive
5,True,2018-03-01,A1U9ILK4ZGBKDP,B000050FDY,Dan Colasante,Great value Great value. Better than two two packs.,1519862400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,great value great value well two two pack,Positive
5,True,2018-03-01,A2KI4V6Y0KZF4D,B000050FDY,Horace N.,Five Stars Does a good job of cleaning the razor and easy to get on ordering from Amazon.,1519862400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star good job clean razor easy get order amazon,Positive
5,True,2018-03-01,A3OOLQ7FQOK5A1,B000050FDY,James Jiunta,Five Stars Cleans razor fine but doesnt last long.,1519862400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star clean razor fine last long,Positive
5,True,2018-03-01,A2WYLNGALT6OW9,B000050FDY,JOHN ARTHUR MORGAN,Five Stars Does a great job of keeping my Braun razor clean.  A great product from a great company!,1519862400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star great job keep braun razor clean great product great company,Positive
5,True,2018-02-28,A164TZ11Q9QK6A,B000050FDY,Kenneth Hladek,Five Stars The best for the money.,1519776000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star good money,Positive
5,True,2018-02-28,A2N2MYRLFB11HD,B000050FDY,Colorado,I have always been surprised as to just much better my razor shaves using this cartridge cleaner I have always been surprised as to just much better my razor shaves using this cartridge cleaner. I even tried isopropyl alcohol as a replacementno comparison.,1519776000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,always surprised much well razor shave use cartridge cleaner always surprised much well razor shave use cartridge cleaner even try isopropyl alcohol replacementno comparison,Positive
5,True,2018-02-28,AHBF1APNVCQ1U,B000050FDY,Netts,Very pleased Item arrived on time and in good condition.  It was exactly as advertised.  Very pleased.,1519776000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,pleased item arrive time good condition exactly advertise pleased,Positive
5,True,2018-02-27,A3HQXWF93Z141C,B000050FDY,Kelly Murphy-Stevens,Good value for brand name. Great price.,1519689600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,good value brand name great price,Positive
5,True,2018-02-27,A12NS22S16XR0U,B000050FDY,KLG,Five Stars Exactly what I needed.,1519689600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star exactly need,Neutral
4,True,2018-02-26,A1PB9WK1GKND9G,B000050FDY,Ryan Stroup,"Otherwise its a great product. This keeps my razor feeling clean and fresh. Only 4 stars because it doesnt dry very well, and with daily cleaning it only lasted 2 months last time. The box says it should last 3 months with daily cleaning. 6 hours after cleaning its still wet. Thats a bit frustrating at 5 am when Im trying to shave before work. Otherwise its a great product.",1519603200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,otherwise great product keep razor feel clean fresh star dry well daily cleaning last month last time box say last month daily cleaning hour clean still wet bit frustrating try shave work otherwise great product,Positive
5,True,2018-02-26,AL2ARRQI0ABFB,B000050FDY,Razin Cane,Great product Great cleaner for your Braun electric razor,1519603200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,great product great clean braun electric razor,Positive
5,True,2018-02-26,A2P88AUQZNIWZH,B000050FDY,philemon springer,Five Stars product as described,1519603200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star product describe,Neutral
5,True,2018-02-26,A982P97G5GCFM,B000050FDY,Carl S U,Five Stars Best price imaginable and serves its purpose well.  .,1519603200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star good price imaginable serve purpose well,Positive
5,True,2018-02-25,A228BYYYDPIKUY,B000050FDY,Joe F,Preserve your razors Keeps my shavers nice and clean,1519516800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,preserve razor keep shaver nice clean,Positive
5,True,2018-02-25,A3475QYRA6QLFB,B000050FDY,Amazon Customer,Five Stars Cleans and preserves my Braun razor,1519516800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star clean preserve braun razor,Neutral
3,True,2018-02-25,AYB4ME374XRPS,B000050FDY,Joe Sobel,This works well but only provides 2/3 of the cycles with a Series 9 vs Series 7 I like the convenience of cleaning my Series 9 this way. But compared to using this with my old Series 7 it only lasts about 2/3rds as long. I guess that's a function of the 9 vs. the 7.,1519516800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,work well provide cycle series vs series like convenience clean series way compare use old series last rds long guess function vs,Positive
5,True,2018-02-24,ARWL0YSY49PXQ,B000050FDY,R B,Nothing Better for Braun shaver This Really is the best... almost like Braun made it specifically for their shavers (to clean and lubricate).  I'm just sorry it doesn't last longer -->  Tip: To make it last longer some folks recap the cartridge after each cleaning to reduce evaporation until they want to clean the shaver again. (I don't because I want the closest shave every day!!),1519430400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,nothing well braun shaver really good almost like braun make specifically shaver clean lubricate sorry last long tip make last long folk recap cartridge clean reduce evaporation want clean shaver want close shave every day,Positive
4,True,2018-02-24,APV5YZZMRAJKT,B000050FDY,yalc,Four Stars get the job done,1519430400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,four star get job,Neutral
5,True,2018-02-24,A4DSB01AREUI3,B000050FDY,joan tracey,Five Stars My husband love this for his razor,1519430400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star husband love razor,Positive
5,True,2018-02-24,A1H5556MWR9Q49,B000050FDY,Jake K.,"The Economical Option I highly recommend the 4 pack, that is the most economical option. I have a Braun series 7 and I run the cleaning cycling when it gets to the 2nd tier of cleaning, I tend to get 3 months or so out of each cartridge so a box should be good for a year or so.",1519430400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,economical option highly recommend pack economical option braun series run cleaning cycling get nd tier clean tend get month cartridge box good year,Positive
5,True,2018-02-24,A3ITWAXL7TLOM,B000050FDY,Amazon Customer,Five Stars good product,1519430400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star good product,Positive
5,True,2018-02-23,A3U8BUA18ANNYP,B000050FDY,paul,Five Stars it is very nice.,1519344000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star nice,Positive
5,True,2018-02-23,A11N5AK90MV18J,B000050FDY,Amazon Customer,Super! Just as expected!  Super!,1519344000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,super expect super,Positive
5,True,2018-02-22,A7XEQIMYNGZC0,B000050FDY,Rob Davidson,Awesome for keeping shavers clean. Haved used for years and keeps the electric razor clean.,1519257600,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,awesome keep shaver clean haved use year keep electric razor clean,Positive
4,True,2018-02-21,A1RP4E3EUSPQG,B000050FDY,Hope,"Wish they were more affordable. Work great, but a little pricey.",1519171200,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,wish affordable work great little pricey,Positive
5,True,2018-02-20,A1XSXKCDB0VDLW,B000050FDY,Pete,Great Price! Can't believe I got this for the price.,1519084800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,great price believe get price,Positive
5,True,2018-02-20,A3UQGGA766ZIS8,B000050FDY,Dania Nelson,Five Stars Super,1519084800,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star super,Positive
5,True,2018-02-19,A2CUT3CM3IPFFW,B000050FDY,Jack Roberts,Five Stars Perfect fit.,1518998400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star perfect fit,Positive
5,True,2018-02-19,A3JKGKBXPIF54L,B000050FDY,Robert L. Curtis,This works great! I clean my shaver...after every shave. The cleaning system works great for my Braun shaver.,1518998400,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,work great clean shaver every shave cleaning system work great braun shaver,Positive
5,True,2018-02-18,A3LRF9R3A7X94M,B000050FDY,Thomas R,Five Stars Works great,1518912000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star work great,Positive
5,True,2018-02-18,AVTDWMKYWFXKR,B000050FDY,cds,Five Stars good,1518912000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,five star good,Positive
4,True,2018-02-18,A2SMTUIA1KWAWH,B000050FDY,Bill Sherman,Good value. A must have for Braun shavers. Good value.,1518912000,Braun Clean &amp; Renew Refill Cartridges CCR - 2 Count (Packaging May Vary),Braun,1028,All Beauty,11.94,good value must braun shaver good value,Positive
